neuer-strukturalismus-eine-geistes-und-materialwissenschaft-new-structuralism-human-and-materials-science|Schäffner, Wolfgang (2016):Neuer Strukturalismus. Eine Geistes- und Materialwissenschaft (New Structuralism. A Human and Materials Science).In: Graz Architecture Magazine, Nr. 12: Structural Affaires, S. 8–27.
das-technische-bild-kompendium-zu-einer-stilgeschichte-wissenschaftlicher-bilder|Bredekamp, Horst/Schneider, Birgit/Dünkel, Vera (2008): Das Technische Bild. Kompendium zu einer Stilgeschichte wissenschaftlicher Bilder.Berlin: Akademie-Verlag.
bakterielle-megastadte-3d-architektur-von-biofilmen|Hengge, Regine (2015): Bakterielle Megastädte – 3D-Architektur von Biofilmen. In: Biospektrum Jg. 21, Nr. 5, S. 480–483.
geometric-design-and-fabrication-actuating-cellular-structures|Guiducci, Lorenzo/Weaver, James C./Bréchet, Yves J. M./Fratzl, Peter/Dunlop, John W. C. (2015): The Geometric Design and Fabrication of Actuating Cellular Structures. In: Advanced Materials Interfaces, 2, 11. DOI: 10.1002/admi.201500011
self-writing-machines-technology-and-question-self|Kassung, Christian (2015): Self-Writing Machines: Technology and the Question of the Self. In: communication +1, vol. 4, article 5. doi: 10.7275/R5CN71VS.
vertical-stratification-matrix-production-essential-physical-integrity-and-architecture-macrocolony-biofilms-escherichia-coli|Serra, Diego O./Klauck, G./Hengge, Regine (2015): Vertical Stratification of Matrix Production Is Essential for Physical Integrity and Architecture of Macrocolony Biofilms of Escherichia coli. In: Environmental Microbiology, vol. 17, no. 12, pp. 5073–5088.
beyond-dualism-mikrostrukturen-des-zahlens|Kassung, Christian (2013):Beyond Dualism. Mikrostrukturen des Zählens.In: Tristan Thielmann, Erhard Schüttelpelz (Hg.): Akteur-Medien-Theorie. Bielefeld: transcript, S. 563-580.
combining-iterative-analytical-reasoning-and-software-development-using-visualization-language-processing|Müller-Birn, Claudia/Birn, Lukas (2009): Combining iterative analytical reasoning and software development using the visualization language Processing.In: IEEE Symposium on Visual Analytics Science and Technology, 2009. VAST Challenge '09, pp. 251–252.
verzeichnis-archaologischer-und-verwandter-sammlungen-den-universitaten-deutschland|Weber, Cornelia (2013):Verzeichnis archäologischer und verwandter Sammlungen an den Universitäten in Deutschland. In: Müller, Florian M. (Hg.): Archäologische Universitätsmuseen und -sammlungen im Spannungsfeld von Forschung, Lehre und Öffentlichkeitsarbeit. Münster/Berlin/London: LIT-Verlag, S. 645–657. 
erleben-von-raum-leben-im-raum-zur-funktion-mythologischer-mosaikbilder-der-romisch-kaiserzeitlichen-wohnarchitektur|Muth, Susanne (1997):Erleben von Raum – Leben im Raum. Zur Funktion mythologischer Mosaikbilder in der römisch-kaiserzeitlichen Wohnarchitektur.Archäologie und Geschichte, Bd. 10. Diss. Universität Heidelberg. Heidelberg: Verlag Archäologie und Geschichte.
heterogeneous-mineral-content-bone-using-stochastic-arguments-and-simulations-overcome-experimental-limitations|C. Lukas/P. Kollmannsberger/D. Ruffoni/P. Roschger/Fratzl, Peter/Weinkamer, Richard (2011): The heterogeneous mineral content of bone — using stochastic arguments and simulations to overcome experimental limitations.
wireless-communication-and-information-radio-engineering-and-multimedia-applications|Sieck, Jürgen (Hg.) (2009): Wireless Communication and Information: Radio Engineering and Multimedia Applications. Boizenburg: Hülsbusch Verlag.
einheit-der-vielfalt-universitatssammlungen-als-bundesweit-koordinierte-forschungsinfrastrukturen|Cornelia Weber (2015): Einheit in der Vielfalt. Universitätssammlungen als bundesweit koordinierte Forschungsinfrastrukturen.In: Knöll, Stefanie (Hg.): Bewahren – Forschen – Vermitteln. Schriften der Graphiksammlung »Mensch und Tod«, Bd. 6. Düsseldorf: Düsseldorf University Press (dup), S. 15–27.
das-autonome-quadrat-zur-bedeutung-des-millimeterpapiers-der-architektur-oswald-mathias-ungers|Schramke, Sandra (2015): Das autonome Quadrat: Zur Bedeutung des Millimeterpapiers in der Architektur Oswald Mathias Ungers’. In: Hillnhütter, Sara (Hg.): Bildwelten des Wissens. Kunsthistorisches Jahrbuch für Bildkritik, Band 11: Planbilder. Formen der Architekturgestaltung. Berlin: De Gruyter, S. 44–52.
hydro-actuated-plant-devices|Razghandi, Khashayar/Turcaud, Sébastien/Burgert, Ingo (2015): Hydro-Actuated Plant Devices. In: Kim, H. Alicia/Guyer, Robert A. (eds.): Nonlinear Elasticity and Hysteresis: Fluid-Solid Coupling in Porous Media. Weinheim: Wiley-VCH Verlag, pp. 171–196.
early-embryonic-development-freshwater-shrimp-caridina-multidentata-crustacea-decapoda-atyidae_2|Klann, Marleen/Scholtz, Gerhard (2014):Early embryonic development of the freshwater shrimp Caridina multidentata (Crustacea, Decapoda, Atyidae). In: Zoomorphology, vol. 133, no. 3, S. 295–306.
zwischen-forschung-seminar-und-depot-spezifika-von-universitatssammlungen_2_3|Hennig, Jochen (2015):Zwischen Forschung, Seminar und Depot: Spezifika von Universitätssammlungen.In: Hamburger Journal für Kulturanthropologie Nr. 3: SAMMELN. Zur Geschichte und Gegenwart einer alltäglichen, musealen und wissenschaftlichen Praxis, S. 117-129.
das-fordernde-bild-die-verbindung-von-eigenverantwortung-und-moral-der-fruhneuzeitlichen-bildbetrachtung|Schneider, Pablo (2015): Das fordernde Bild. Die Verbindung von Eigenverantwortung und Moral in der frühneuzeitlichen Bildbetrachtung. In: Engel, Franz/Marienberg, Sabine (Hg.): Actus et Imago. Berliner Schriften zur Bildaktforschung und Verkörperungsphilosophie, Bd. 15. Berlin: De Gruyter, S. 201–217. doi: 10.1515/9783110430899-015.
objectivity|Daston, Lorraine/Galison, Peter (2007):Objectivity. Cambridge, MA: Zone Books.
formen-der-ordnung-uber-stil-den-bildenden-wissenschaften|Bruhn, Matthias (2014): Formen der Ordnung. Über Stil in den bildenden Wissenschaften.In: Kritische Berichte, Jg. 42, H. 1, S. 137–150.
library-hi-tech-and-information-science|Seadle, Michael (2012): Library Hi Tech and information science.In: Library Hi Tech, vol. 30, iss. 2, pp. 205–209.
wissensdinge-geschichten-aus-dem-naturkundemuseum|Heumann, Ina/Hermannstädter, Anita/Pannhorst, Kerstin (Hg.) (2015): Wissensdinge. Geschichten aus dem Naturkundemuseum.Berlin: Nicolai Verlag.
das-existenzrecht-der-dichtung-roger-willemsen-und-der-kuhle-atem-der-poesie-alexander-kluge-im-gesprach-mit-joseph-vogl|Vogl, Joseph (2015): Das Existenzrecht der Dichtung. Roger Willemsen und der kühle Atem der Poesie. Alexander Kluge im Gespräch mit Joseph Vogl. In: Insa Wilke (Hg.): Der leidenschaftliche Zeitgenosse. Zum Werk von Roger Willemsen. Frankfurt a. M: S. Fischer Verlag, S. 124–140.
charge-transfer-and-conductivity-molecularly-doped-thiophene-based-copolymers_2|Ghani, Fatemeh/Opitz, Andreas/Pingel, Patrick/Heimel, Georg/Salzmann, Ingo/Frisch, Johannes/Neher, Dieter/Tsami, Argiri/Scherf, Ullrich/Koch, Norbert  (2015):Charge Transfer in and Conductivity of Molecularly Doped Thiophene-Based Copolymers.In: Journal of Polymer Science, part B: Polymer Physics, vol. 53, no. 1, pp. 58–63. doi: 10.1002/polb.23631.
analogspeicher-digitalrechner-transformationsschleifen-und-ubersetzungsprobleme-zwischen-personaler-schuld-und-automatisierten-schulden|Schwesinger, Sebastian (2014): Analogspeicher & Digitalrechner. Transformationsschleifen und Übersetzungsprobleme zwischen personaler Schuld und automatisierten Schulden. In: Thomas Macho (Hg.): Bonds. Schuld, Schulden und andere Verbindlichkeiten. München: Wilhelm Fink Verlag, S. 259–272. 
das-bildnerische-denken-charles-s-peirce|Engel, Franz/Queisner, Moritz/Viola, Tullio (Hg.) (2012): Das bildnerische Denken: Charles S. Peirce.Actus et Imago, Bd. 5. Berlin: Akademie Verlag.
bildterrorismus-von-meins-bis-schleyer|Klonk, Charlotte (2008):Bildterrorismus: Von Meins bis Schleyer.In: Stephan, Inge/Tacke, Alexandra (Hg.): NachBilder der RAF. Köln u.a.: Böhlau. S. 197–215.
fidels-staatsgeschenk|Hermannstädter, Anita (2015):  Fidels Staatsgeschenk.In: dies./Heumann, Ina/Pannhorst, Kerstin (Hg.): Wissensdinge. Geschichten aus dem Naturkundemuseum. Berlin: Nicolai Verlag, S. 178–201.
three-dimensional-skeletal-reconstruction-stem-amniote-orobates-pabsti-diadectidae-analyses-body-mass-centre-mass-position-and-joint-mobility|Nyakatura, John A./Allen, Vivian R./Lauströer, Jonas/Andikfar, Amir/Danczak, Marek/Ullrich, Hans-Jürgen/Hufenbach, Wolfgang/Martens, Thomas/Fischer, Martin S. (2015): A Three-Dimensional Skeletal Reconstruction of the Stem Amniote Orobates pabsti (Diadectidae): Analyses of Body Mass, Centre of Mass Position, and Joint Mobility.In: PLoS ONE, vol. 10, no. 9: e0137284. doi:10.1371/journal.pone.0137284.
hocus-pocus-your-eyes-mathias-poledna-auf-der-biennale-venedig-2013|Seppi, Angela (2013): Hocus-Pocus in Your Eyes. Mathias Poledna auf der Biennale in Venedig 2013. In: all-over. Magazin für Kunst und Ästhetik, Nr. 5, Herbst/Winter 2013, S. 40–47.
das-bild-als-verfahren-erfindungen-und-entwicklungen-der-kunst|Bruhn, Matthias (2014): Das Bild als Verfahren: Erfindungen und Entwicklungen der Kunst.In: Anja Zimmermann (Hg.): Biologische Metaphern. Zwischen Kunst, Kunstgeschichte und Wissenschaft in Neuzeit und Moderne. Berlin: Reimer, S. 155–173.
atombilder-ikonografie-des-atoms-wissenschaft-und-offentlichkeit-des-20-jahrhunderts|Bigg, Charlotte/Hennig, Jochen (Hg.) (2009):Atombilder. Ikonografie des Atoms in Wissenschaft und Öffentlichkeit des 20. Jahrhunderts.Göttingen: Wallstein.
ordering-protein-and-water-molecules-their-interfaces-chitin-nano-crystals|Valverde Serrano, Clara/Leemreize, Hanna/Bar-On, Benny/Barth, Friedrich G./Fratzl, Peter/Zolotoyabko, Emil/Politi, Yael (2016):Ordering of protein and water molecules at their interfaces with chitin nano-crystals.In: Journal of Structural Biology, no. 193, pp. 124–131. 
die-reise-der-ritualgesange-historische-aufnahmen-der-cora-und-huichol_2|Göbel, Barbara/Valdovinos, Margarita (2015):Die Reise der Ritualgesänge. Historische Aufnahmen der Cora und Huichol. In: 50. Jahrbuch Preußischer Kulturbesitz 2014. Berlin: Gebr. Mann Verlag. 
die-macht-des-punktes-euklid-mit-proklos|Schäffner, Wolfgang (2014):Die Macht des Punktes. Euklid mit Proklos.In: Boehm, Gottfried/Alloa, Emmanuel/Budelacci, Orlando/Wildgruber, Gerald (Hg.): Imagination. Suchen und Finden. Paderborn: Fink, 113-126.
impulse-durch-institutionelle-forderung|Brüning, Jochen (2002): Impulse durch institutionelle Förderung.In: VolkswagenStiftung Hannover (Hg.): Impulse geben – Wissen stiften. 40 Jahre VolkswagenStiftung. Göttingen: Vandenhoeck & Ruprecht, S. 379–449.
wovon-fur-wen-wozu-systemdenken-wider-die-diktatur-der-daten-wilhelm-steinmuller-zum-gedachtnis_2|Coy, Wolfgang/Garstka, Hansjürgen (2014): Wovon – für wen – wozu? Systemdenken wider die Diktatur der Daten – Wilhelm Steinmüller zum Gedächtnis. Berlin: Humboldt-Universität zu Berlin.
introduction-lilly-reich-questions-fashion-1922|Schuldenfrei, Robin (2014):»Introduction« to Lilly Reich, »Questions of Fashion« (1922). In: West 86th: A Journal of Decorative Arts, Design History and Material Culture, vol. 21, no. 1, pp. 102–120.
library-hi-tech-30|Seadle, Michael (2012): Library Hi Tech at 30.In:  Library Hi Tech, vol. 30, iss. 1, pp. 5–11.
gemeinsam-sind-wir-starker-zur-vernetzung-von-universitatssammlungen|Weber, Claudia (2015): Gemeinsam sind wir stärker. Zur Vernetzung von Universitätssammlungen. In: Nawa, Christine/Seidl, Ernst (Hg.): Wohin damit? Strandgut der Wissenschaft. Tübingen: MUT, S. 173–176.
folding-introduction-new-field-interdisciplinary-research|Friedman, Michael/Schäffner, Wolfgang (2016):On Folding: Introduction of a New Field of Interdisciplinary ResearchIn: Friedman, Michael/Schäffner, Wolfgang (eds): On Folding. Towards a New Field of Interdisciplinary Research. Bielefeld: transcript, pp. 7-29.
crab-or-lobster-mental-principles-underlying-categorization-crustaceans-biology-experts-and-non-experts|Reindl, Antonia/Strobach, Tilo/Becker, Carola/Scholtz, Gerhard/Schubert, Torsten (2015): Crab or Lobster? Mental Principles Underlying the Categorization of Crustaceans by Biology Experts and Non-Experts. In: Zoologischer Anzeiger, Nr. 256, S. 28–35.
graphentheoretische-analyse-der-evolution-von-wiki-basierten-netzwerken-fur-selbstorganisiertes-wissensmanagement|Müller, Claudia (2008): Graphentheoretische Analyse der Evolution von Wiki-basierten Netzwerken für selbstorganisiertes Wissensmanagement. Diss., Universität Potsdam. Berlin: Giro Verlag.
luxus-produktion-reproduktion|Schuldenfrei, Robin (2009): Luxus, Produktion, Reproduktion. In: Baumhoff, Anja/Droste, Magdalena (Hg.): Mythos Bauhaus. Berlin: Reimer Verlag, S. 70–89.
technical-alignment|Seadle, Michael/Rauber, Andreas/Rusbridge, Adam/Schimpf, Sabine/Schulz, Matt (2012):Technical AlignmentIn: Aligning National Approaches to Digital Preservation, ed. by Edutopia Institute, Atlanta, GA.
interview-als-form|Vogl, Joseph/Simon, Oliver (2016):Interview als Form.In: The Germanic Review: Literature, Culture, Theory. Vol. 91, Iss. 1, pp. 87–96.
von-darwin-uber-filippino-zu-botticelli-und-wieder-zur-nymphe-zum-vorhaben-einer-energetischen-symboltheorie-und-zur-spur-der-darwin-lekture-warburgs-kulturwissenschaft|Weigel, Sigrid (2014): »Von Darwin über Filippino zu Botticelli ... und ... wieder zur Nymphe.« Zum Vorhaben einer energetischen Symboltheorie und zur Spur der Darwin-Lektüre in Warburgs Kulturwissenschaft. In: Treml, Martin/Flach, Sabine/Schneider, Pablo (Hg.): Warburgs Denkraum. Formen, Motive, Materialien. München, S. 143–180. 
politik-ohne-regelungsmonopol-vierte-gewalt-finanzmacht-und-zentralbanken| Vogl, Joseph (2015): Politik ohne Regelungsmonopol. Vierte Gewalt, Finanzmacht und Zentralbanken. In: Zeitschrift für Politikwissenschaft, Jg. 25, Nr. 2, S. 257–262.
continuous-tuning-organic-transistor-operation-enhancement-depletion-mode|Cosseddu, Piero/Vogel, Jörn-Oliver/Fraboni, Beatrice/Rabe, Jürgen P./Koch, Norbert/Bonfiglio, Annalisa (2009):Continuous tuning of organic transistor operation from enhancement to depletion mode.In: Advanced Materials, vol. 21, no. 3, pp. 344–348.
university-collections|Weber, Cornelia (2012):University Collections. In: European History Online (EGO). Ed. by Leibniz-Institut für Europäische Geschichte (IEG). Online: http://www.ieg-ego.eu/weberc-2012-en (last access: 18 July 2016). 
signal-information-zeichen-zu-den-bedingungen-des-verstehens-semantischen-netzen|Gradmann, Stefan (2009):Signal. Information. Zeichen. Zu den Bedingungen des Verstehens in semantischen Netzen. In: LIBREAS. Library Ideas, no. 14.
"cite-du-design-saint-etienne-2006_2|Geipel, Finn/Andi, Giulia, équipe LIN (2006):Cité du Design – Saint-Étienne 2006.Bd. 1: Observations; Bd. 2: Projections. Hg. von Place, Jean-Michel. "
soft-metallic-contact-isolated-c60-molecules|Glowatzki, Hendrik/Bröker, Benjamin/Blum, Ralf-Peter/Hofmann, Oliver T./Vollmer, Antje/Rieger, Ralph/Müllen, Klaus/Zojer, Egbert/Rabe, Jürgen P./Koch, Norbert (2008):»Soft« Metallic Contact to Isolated C60 Molecules.In: Nano Letters, vol. 8, no. 11, pp. 3825–3829. doi: 10.1021/nl8021797.
disease-and-city-architecture-medical-practice|Hartmann Gunnar (2015):Disease and the City: The Architecture of Medical Practice. Diss., Humboldt-Universität zu Berlin.
twistorial-approach-integrability-n4-sym|Koster, Laura/Mitev, Vladimir/Staudacher, Matthias (2015):A Twistorial Approach to Integrability in N=4 SYM.In: Fortschritte der Physik, vol. 63, no. 2, pp. 142–147. doi: 10.1002/prop.201400085.
thirty-years-information-technology|Seadle, Michael (2012): Thirty years of information technology.In: Library Hi Tech, vol. 30, iss. 4, pp. 557–564.
eal-protein-ycir-trigger-enzyme-c-di-gmp-signaling-cascade-e-coli-biofilm-control|Lindenberg, S. et al. (2013): The EAL protein YciR is a trigger enzyme in a c-di-GMP signaling cascade in E. coli biofilm control. In: EMBO J. 32, 2013. pp 2001-2014
darwins-korallen-die-fruhen-evolutionsdiagramme-und-die-tradition-der-naturgeschichte|Bredekamp, Horst (2005):Darwins Korallen. Die frühen Evolutionsdiagramme und die Tradition der Naturgeschichte. Berlin: Wagenbach Verlag.
navigierte-transkranielle-magnetstimulation-fur-praoperatives-mapping-eloquenter-kortexarealenavigated-transcranial-magnetic-stimulation-preoperative-mapping-eloquent-cortex|Picht, Thomas (2015): Navigierte transkranielle Magnetstimulation für präoperatives Mapping eloquenter Kortexareale/Navigated Transcranial Magnetic Stimulation for Preoperative Mapping of the Eloquent Cortex. In: Der Nervenarzt, Jg. 86, Nr. 12, S. 1508–1515.
video-game-experience-and-its-influence-visual-attention-parameters-investigation-using-framework-theory-visual-attention-tva|Schubert, Torsten/Finke, Kathrin/Redel, Petra/Kluckow, Steffen/Müller, Hermann/Strobach, Tilo (2015): Video Game Experience and Its Influence on Visual Attention Parameters: An Investigation Using the Framework of the Theory of Visual Attention (TVA). In: Acta Psychologica, 157, pp. 200–214.
telefonic-revolution-digital-image|Schäffner, Wolfgang (2011):The Telefonic Revolution of the Digital Image.In: Grey Room 43, 144-55.
